enrollment_id,student_id,course_id,enrollment_date
2977,962,7,2024-08-06
2978,1458,92,2025-04-15
2979,743,40,2024-07-05
2980,449,49,2024-12-03
2981,1298,44,2024-06-24
2982,80,83,2023-10-30
2983,418,70,2024-03-06
2984,731,9,2023-08-12
2985,408,49,2024-07-09
2986,788,7,2023-11-21
2987,1158,47,2024-12-07
2988,1293,33,2024-05-17
2989,364,54,2025-05-20
2990,467,87,2024-10-17
2991,702,79,2024-05-05
2992,829,60,2023-06-04
2993,246,32,2025-05-23
2994,28,58,2024-11-09
2995,692,77,2024-01-27
2996,1179,64,2024-02-04
2997,13,8,2024-05-06
2998,555,16,2025-05-18
2999,838,26,2025-02-15
3000,1269,57,2024-03-22
3001,1186,57,2025-03-31
3002,1006,94,2024-02-04
3003,997,39,2025-01-29
3004,536,9,2025-01-31
3005,487,32,2024-08-12
3006,1202,34,2024-05-03
3007,1229,48,2024-11-29
3008,1264,46,2024-06-06
3009,1312,99,2024-10-02
3010,1194,87,2024-10-06
3011,1059,58,2023-12-17
3012,785,91,2023-07-09
3013,1261,93,2023-12-03
3014,948,1,2025-01-09
3015,1225,62,2023-08-24
3016,118,95,2023-07-19
3017,275,31,2023-08-28
3018,702,27,2024-12-31
3019,1219,52,2024-06-03
3020,69,66,2023-11-12
3021,104,40,2023-07-26
3022,909,21,2024-09-12
3023,126,42,2024-10-22
3024,762,56,2023-07-20
3025,1228,43,2025-04-14
3026,1288,7,2024-08-19
3027,652,82,2024-06-16
3028,456,64,2024-06-25
3029,846,63,2024-04-13
3030,1006,29,2024-06-03
3031,524,41,2025-03-07
3032,983,59,2023-08-22
3033,502,4,2024-09-29
3034,1307,50,2025-04-28
3035,363,4,2024-04-16
3036,119,49,2023-12-10
3037,1392,81,2024-02-18
3038,638,85,2023-07-29
3039,646,8,2024-02-12
3040,932,27,2024-05-16
3041,451,23,2024-07-11
3042,375,11,2023-10-11
3043,886,43,2023-07-06
3044,349,76,2024-01-17
3045,446,94,2024-03-01
3046,1092,11,2023-09-07
3047,76,94,2023-06-22
3048,12,83,2024-04-04
3049,892,36,2024-03-31
3050,655,55,2024-10-21
3051,165,37,2024-12-10
3052,1084,71,2024-02-27
3053,872,15,2024-02-26
3054,1202,29,2024-01-15
3055,646,13,2023-08-09
3056,1413,8,2025-02-18
3057,1235,39,2024-04-28
3058,81,88,2025-05-23
3059,250,78,2023-11-20
3060,784,52,2024-07-20
3061,76,74,2023-11-15
3062,210,70,2024-05-22
3063,190,44,2025-03-07
3064,646,75,2024-09-01
3065,360,61,2024-03-24
3066,180,12,2024-05-23
3067,306,73,2023-07-02
3068,1498,30,2025-04-09
3069,867,66,2024-08-27
3070,1289,63,2023-08-06
3071,380,95,2024-01-19
3072,742,22,2024-11-07
3073,946,61,2023-11-09
3074,217,53,2024-09-29
3075,1007,44,2024-02-29
3076,406,94,2024-04-23
3077,917,9,2024-06-05
3078,472,7,2025-02-20
3079,1066,68,2023-11-29
3080,237,51,2024-07-09
3081,375,84,2024-02-27
3082,233,93,2025-05-27
3083,212,74,2025-03-18
3084,839,24,2023-08-24
3085,411,50,2024-06-30
3086,1006,5,2024-01-26
3087,82,85,2025-03-28
3088,260,85,2024-09-30
3089,707,55,2024-08-31
3090,1408,27,2024-01-08
3091,1219,39,2024-11-24
3092,142,93,2023-07-09
3093,655,29,2023-09-21
3094,1322,95,2024-07-30
3095,926,96,2025-02-21
3096,1464,55,2024-03-10
3097,340,8,2023-12-28
3098,433,35,2023-08-20
3099,362,26,2024-06-16
3100,1267,5,2024-12-13
3101,323,78,2024-08-02
3102,707,28,2023-06-05
3103,1208,29,2024-12-04
3104,1211,99,2023-12-02
3105,349,37,2025-03-19
3106,576,53,2023-11-08
3107,968,30,2025-03-01
3108,763,10,2024-08-28
3109,702,80,2025-03-05
3110,1453,61,2023-12-30
3111,872,80,2025-05-02
3112,984,66,2024-02-14
3113,1301,21,2024-07-21
3114,1188,39,2024-06-12
3115,749,63,2024-10-11
3116,1254,67,2024-07-06
3117,1063,4,2025-03-15
3118,1080,7,2025-04-29
3119,1153,62,2024-05-19
3120,616,78,2024-01-27
3121,940,66,2024-03-16
3122,753,63,2024-01-21
3123,1298,26,2024-01-28
3124,895,45,2024-10-17
3125,582,6,2024-04-12
3126,1233,74,2024-02-06
3127,1140,100,2024-02-26
3128,865,75,2025-04-30
3129,23,31,2024-03-28
3130,575,17,2024-02-03
3131,751,58,2025-05-19
3132,229,77,2024-02-25
3133,905,8,2024-09-09
3134,1114,44,2024-07-21
3135,1186,41,2023-07-10
3136,320,25,2024-03-31
3137,13,5,2024-10-09
3138,219,12,2024-03-06
3139,159,6,2023-09-21
3140,165,48,2025-01-25
3141,661,49,2023-08-20
3142,1022,68,2023-08-17
3143,995,43,2023-08-05
3144,474,61,2024-08-27
3145,1163,39,2025-05-30
3146,147,85,2024-12-17
3147,61,47,2023-12-01
3148,935,48,2024-06-21
3149,1193,41,2024-04-15
3150,349,98,2025-04-22
3151,1418,14,2025-01-02
3152,115,6,2024-12-09
3153,573,6,2024-04-30
3154,599,10,2023-06-28
3155,73,98,2024-07-11
3156,1111,93,2024-11-17
3157,924,90,2023-10-16
3158,1414,5,2024-08-26
3159,1272,84,2023-07-12
3160,560,21,2024-02-11
3161,154,36,2024-06-15
3162,1207,32,2023-10-02
3163,36,70,2023-12-21
3164,454,71,2024-11-29
3165,129,8,2023-10-05
3166,790,100,2024-09-07
3167,289,3,2024-07-29
3168,637,71,2023-12-17
3169,1052,20,2024-01-23
3170,927,100,2023-08-15
3171,289,36,2024-04-30
3172,105,84,2025-03-31
3173,1044,51,2025-05-20
3174,1139,74,2023-09-10
3175,27,13,2025-02-18
3176,969,10,2024-12-28
3177,1373,52,2025-02-28
3178,624,74,2023-10-07
3179,10,45,2023-10-04
3180,1171,26,2024-04-08
3181,1485,20,2023-09-04
3182,566,76,2023-09-24
3183,841,36,2024-10-11
3184,934,35,2024-12-03
3185,888,62,2024-03-28
3186,602,49,2024-05-11
3187,802,4,2024-11-30
3188,1356,78,2023-08-18
3189,562,80,2023-06-19
3190,548,73,2024-12-30
3191,280,93,2024-01-13
3192,143,30,2025-01-29
3193,1335,66,2023-06-08
3194,96,72,2024-10-04
3195,145,12,2023-12-09
3196,1315,61,2023-10-12
3197,942,8,2024-12-18
3198,1164,80,2023-10-24
3199,302,38,2024-09-19
3200,300,72,2024-08-17
3201,159,30,2024-12-21
3202,1283,34,2024-07-15
3203,541,9,2025-02-10
3204,615,53,2023-12-02
3205,101,73,2025-01-13
3206,611,34,2025-02-02
3207,695,13,2024-03-01
3208,674,76,2024-11-17
3209,650,62,2024-06-17
3210,103,15,2024-04-03
3211,1091,16,2024-09-25
3212,1012,82,2025-02-12
3213,773,41,2024-12-12
3214,284,20,2024-09-28
3215,1482,90,2023-07-15
3216,113,12,2024-08-04
3217,615,94,2024-04-15
3218,1330,67,2024-08-09
3219,1166,54,2024-07-19
3220,1170,58,2025-03-09
3221,1009,26,2025-03-26
3222,485,16,2025-01-24
3223,584,74,2023-10-26
3224,1179,79,2024-01-24
3225,1039,18,2025-03-27
3226,24,48,2024-06-30
3227,507,35,2025-04-04
3228,863,85,2024-08-10
3229,545,10,2023-09-22
3230,409,65,2025-03-25
3231,1074,52,2023-06-17
3232,1296,72,2024-12-29
3233,234,63,2025-04-24
3234,1191,99,2025-05-13
3235,543,48,2024-02-25
3236,1151,16,2024-11-25
3237,1376,9,2025-02-26
3238,1074,15,2023-10-28
3239,304,27,2025-04-16
3240,980,8,2025-04-25
3241,1113,70,2024-05-30
3242,1115,58,2024-10-03
3243,280,77,2023-07-14
3244,322,85,2024-09-18
3245,826,14,2024-09-28
3246,7,62,2024-11-15
3247,403,75,2024-07-02
3248,81,84,2024-06-03
3249,1266,35,2024-09-23
3250,862,54,2023-12-22
3251,492,89,2024-05-09
3252,1090,50,2024-10-30
3253,1090,27,2024-09-21
3254,1364,53,2024-10-07
3255,678,96,2024-09-30
3256,166,93,2025-01-16
3257,1050,84,2025-05-31
3258,1152,94,2024-12-31
3259,729,52,2024-10-17
3260,145,45,2023-11-01
3261,909,99,2025-03-04
3262,89,77,2024-08-20
3263,812,100,2023-08-11
3264,361,31,2023-09-05
3265,732,63,2024-02-09
3266,1449,72,2024-11-26
3267,1352,35,2024-10-10
3268,696,48,2023-09-06
3269,782,22,2024-04-08
3270,839,92,2024-10-14
3271,1178,30,2024-11-23
3272,888,75,2023-11-26
3273,714,44,2025-03-24
3274,1171,95,2024-09-08
3275,1358,28,2024-04-27
3276,1339,52,2024-08-01
3277,172,74,2024-07-12
3278,930,53,2023-11-06
3279,63,26,2024-12-20
3280,1184,86,2023-07-31
3281,1071,20,2024-05-07
3282,1109,52,2024-12-11
3283,1487,43,2025-04-21
3284,751,88,2024-10-16
3285,1314,94,2024-08-16
3286,395,92,2025-02-12
3287,564,13,2023-09-12
3288,1078,17,2025-05-27
3289,330,33,2024-03-05
3290,1207,35,2023-08-13
3291,1002,12,2023-07-05
3292,514,51,2024-06-24
3293,29,45,2024-02-04
3294,1412,16,2025-01-18
3295,1129,77,2024-04-07
3296,1397,8,2024-08-31
3297,1399,75,2023-12-12
3298,398,32,2023-09-09
3299,671,85,2025-04-08
3300,324,54,2024-09-25
3301,1251,61,2023-09-02
3302,1370,29,2025-04-01
3303,1370,63,2024-02-06
3304,1167,35,2024-03-05
3305,1240,33,2023-10-20
3306,671,78,2023-08-16
3307,979,17,2025-05-03
3308,1283,37,2024-03-02
3309,354,2,2024-05-27
3310,550,91,2024-05-08
3311,523,95,2025-05-07
3312,483,30,2025-04-14
3313,574,22,2024-09-07
3314,1041,40,2025-04-09
3315,527,45,2024-11-12
3316,761,9,2024-04-07
3317,261,78,2024-11-05
3318,1491,50,2025-04-06
3319,415,42,2024-04-28
3320,1176,21,2024-05-02
3321,1250,86,2024-06-26
3322,522,58,2024-09-24
3323,401,93,2023-07-09
3324,1441,32,2023-07-07
3325,923,78,2024-10-14
3326,210,42,2024-10-12
3327,273,18,2023-10-28
3328,1456,72,2024-10-28
3329,1092,65,2024-08-20
3330,594,24,2023-11-24
3331,564,57,2025-05-13
3332,923,38,2024-10-30
3333,1454,76,2024-11-27
3334,510,87,2024-08-13
3335,804,99,2025-05-12
3336,526,63,2024-06-18
3337,114,61,2024-08-08
3338,602,50,2023-08-16
3339,692,97,2024-02-01
3340,153,81,2025-03-05
3341,241,42,2025-03-27
3342,164,94,2024-02-02
3343,1166,32,2025-05-28
3344,1482,72,2023-10-05
3345,1434,75,2024-04-03
3346,540,67,2024-08-28
3347,688,12,2024-09-14
3348,1306,70,2025-02-20
3349,1202,61,2023-12-07
3350,1319,6,2024-06-12
3351,1148,81,2025-04-29
3352,408,61,2023-09-08
3353,439,24,2024-12-18
3354,1410,90,2024-11-05
3355,750,23,2023-09-03
3356,1042,73,2023-12-15
3357,67,33,2024-01-25
3358,366,91,2025-03-19
3359,1104,29,2023-06-25
3360,187,1,2023-12-09
3361,1099,29,2023-07-05
3362,1487,4,2023-08-23
3363,373,18,2024-09-12
3364,195,27,2024-06-11
3365,811,77,2024-01-29
3366,1102,46,2023-06-21
3367,1496,12,2024-01-16
3368,718,39,2023-08-16
3369,491,69,2024-10-09
3370,544,11,2024-10-01
3371,1103,84,2023-12-19
3372,844,72,2024-05-26
3373,62,81,2024-05-25
3374,692,27,2025-04-16
3375,476,92,2024-05-14
3376,685,34,2024-09-19
3377,646,42,2023-07-07
3378,1450,68,2024-09-04
3379,1132,17,2024-05-01
3380,1008,91,2024-12-24
3381,831,66,2024-07-08
3382,416,67,2025-01-29
3383,330,44,2025-02-01
3384,1356,34,2024-07-18
3385,1219,57,2023-10-21
3386,394,27,2023-08-09
3387,702,4,2024-07-20
3388,325,85,2023-09-18
3389,142,36,2025-03-23
3390,1054,74,2023-09-01
3391,1439,17,2024-07-10
3392,1015,66,2023-10-30
3393,640,42,2024-06-04
3394,1251,23,2023-08-05
3395,412,29,2024-11-30
3396,424,96,2025-02-22
3397,237,15,2024-08-24
3398,1025,73,2024-08-23
3399,391,81,2024-09-14
3400,25,87,2024-07-24
3401,1412,18,2024-04-23
3402,538,88,2025-03-23
3403,585,53,2023-10-03
3404,124,6,2023-06-20
3405,954,58,2025-04-24
3406,662,91,2024-02-27
3407,689,45,2024-03-04
3408,1390,22,2024-07-03
3409,1311,99,2023-06-26
3410,673,61,2024-11-08
3411,898,37,2023-07-24
3412,295,43,2024-04-16
3413,807,76,2024-07-10
3414,389,35,2024-03-27
3415,888,63,2024-01-29
3416,132,67,2023-12-31
3417,1020,8,2024-10-10
3418,1282,50,2023-09-14
3419,1200,78,2024-01-02
3420,495,39,2025-05-02
3421,16,63,2024-11-30
3422,1414,53,2024-05-12
3423,296,63,2023-08-13
3424,123,57,2025-04-28
3425,521,96,2024-06-09
3426,736,31,2024-07-06
3427,1309,74,2024-02-21
3428,394,73,2023-07-14
3429,264,75,2024-08-08
3430,1275,73,2024-03-10
3431,608,46,2025-01-11
3432,976,83,2024-06-20
3433,841,44,2024-02-03
3434,1061,38,2024-03-04
3435,358,21,2024-06-30
3436,468,55,2023-12-22
3437,1269,4,2024-02-01
3438,299,12,2024-08-13
3439,1452,9,2023-09-24
3440,476,76,2023-11-15
3441,1040,94,2025-03-21
3442,980,52,2024-06-13
3443,915,77,2024-10-04
3444,1328,71,2025-01-26
3445,311,75,2023-06-28
3446,927,93,2024-03-06
3447,507,79,2024-02-08
3448,1148,35,2024-01-06
3449,567,91,2025-05-08
3450,1440,41,2024-08-15
3451,997,71,2024-01-12
3452,464,80,2025-04-26
3453,104,39,2023-06-05
3454,1417,89,2024-11-21
3455,841,83,2023-11-20
3456,427,3,2023-08-10
3457,1308,14,2023-07-16
3458,1301,75,2024-04-04
3459,511,29,2025-03-07
3460,1426,16,2024-09-25
3461,1267,91,2023-11-03
3462,810,86,2024-03-09
3463,920,82,2025-04-20
3464,914,75,2023-06-17
3465,439,72,2024-10-27
3466,667,13,2023-07-19
3467,1176,84,2024-01-23
3468,896,57,2024-03-25
3469,1470,16,2024-08-20
3470,1061,84,2024-12-05
3471,1010,93,2023-06-28
3472,668,99,2024-09-01
3473,511,61,2025-05-17
3474,934,2,2024-10-27
3475,552,84,2023-07-20
3476,1296,3,2024-10-09
3477,608,91,2024-06-21
3478,807,39,2023-09-27
3479,66,60,2025-01-10
3480,1101,86,2024-12-09
3481,1298,51,2023-11-30
3482,866,32,2025-02-15
3483,276,41,2023-09-25
3484,16,70,2023-07-26
3485,1491,20,2023-08-12
3486,1134,67,2023-10-23
3487,630,2,2025-02-10
3488,189,19,2025-05-10
3489,794,32,2025-02-06
3490,377,56,2024-08-23
3491,1066,15,2024-06-25
3492,1077,2,2025-02-21
3493,616,89,2023-07-03
3494,4,60,2025-02-28
3495,207,41,2025-01-25
3496,655,97,2023-10-03
3497,519,62,2024-10-21
3498,269,5,2023-10-20
3499,77,98,2025-03-25
3500,904,86,2023-06-15
3501,1,5,2025-05-24
3502,1,10,2023-08-29
3503,1,15,2023-07-08
3504,1,19,2023-10-22
3505,1,27,2024-08-09
3506,1,31,2023-12-09
3507,1,34,2025-05-26
3508,1,62,2023-12-20
3509,1,69,2025-06-01
3510,1,84,2024-05-19
3511,1,91,2024-06-27
3512,2,46,2024-04-19
3513,2,68,2025-01-05
3514,2,70,2023-07-31
3515,2,76,2023-10-22
3516,2,88,2025-04-23
3517,3,7,2025-01-12
3518,3,11,2023-11-19
3519,3,24,2023-09-28
3520,3,54,2023-09-22
3521,3,59,2024-10-20
3522,3,69,2023-06-03
3523,3,72,2025-03-11
3524,3,73,2023-11-21
3525,3,92,2025-01-20
3526,4,3,2025-01-08
3527,4,37,2024-03-15
3528,4,39,2025-04-29
3529,4,64,2023-12-01
3530,4,87,2023-12-24
3531,4,92,2024-05-23
3532,5,3,2024-11-21
3533,5,21,2023-11-15
3534,5,47,2025-05-29
3535,5,51,2025-05-11
3536,5,58,2023-06-11
3537,5,85,2024-03-19
3538,6,23,2023-11-05
3539,6,24,2024-07-02
3540,6,29,2023-07-18
3541,6,98,2025-03-10
3542,7,15,2023-06-12
3543,7,64,2024-02-15
3544,7,71,2023-08-18
3545,7,90,2024-04-20
3546,7,92,2024-09-14
3547,8,11,2024-10-13
3548,8,26,2024-06-06
3549,8,30,2023-07-13
3550,8,44,2024-12-24
3551,8,52,2023-12-12
3552,8,64,2024-12-01
3553,8,66,2024-10-11
3554,8,95,2025-03-05
3555,9,1,2023-12-13
3556,9,30,2024-06-20
3557,9,36,2024-07-31
3558,9,61,2023-12-29
3559,9,64,2024-01-31
3560,9,68,2024-12-22
3561,9,85,2024-07-01
3562,9,100,2024-01-23
3563,10,10,2023-11-29
3564,10,16,2024-06-07
3565,10,19,2023-09-27
3566,10,31,2024-12-17
3567,10,32,2023-11-21
3568,10,50,2023-09-01
3569,10,57,2024-07-04
3570,10,73,2024-06-21
3571,10,74,2025-01-21
3572,10,98,2024-01-22
3573,11,9,2024-10-30
3574,11,12,2024-05-18
3575,11,21,2024-11-05
3576,11,63,2024-11-04
3577,11,67,2024-03-08
3578,11,74,2023-11-11
3579,11,89,2023-12-11
3580,11,90,2023-11-22
3581,11,93,2024-07-21
3582,11,96,2024-12-11
3583,12,31,2024-04-14
3584,12,32,2024-11-06
3585,12,44,2025-05-10
3586,12,66,2023-12-06
3587,12,75,2023-10-12
3588,12,87,2024-11-24
3589,12,93,2025-04-27
3590,12,96,2024-05-14
3591,12,99,2024-08-26
3592,13,4,2023-10-26
3593,13,23,2025-01-09
3594,13,37,2024-05-24
3595,13,59,2024-11-10
3596,13,76,2024-11-28
3597,13,81,2024-07-11
3598,13,90,2024-07-29
3599,13,96,2024-03-17
3600,14,4,2024-01-16
3601,14,29,2024-09-11
3602,14,32,2023-09-15
3603,14,44,2024-03-14
3604,14,61,2025-01-16
3605,14,65,2024-10-19
3606,14,73,2025-05-25
3607,14,90,2024-10-28
3608,14,93,2024-11-08
3609,15,9,2024-06-20
3610,15,14,2024-04-23
3611,15,21,2024-04-16
3612,15,30,2024-05-07
3613,15,69,2024-02-02
3614,15,72,2024-02-28
3615,15,95,2025-01-12
3616,16,22,2024-10-16
3617,16,35,2025-05-15
3618,16,38,2023-10-12
3619,16,48,2024-08-26
3620,16,88,2025-03-02
3621,17,3,2023-08-12
3622,17,39,2023-07-20
3623,17,63,2025-01-18
3624,17,72,2024-08-31
3625,17,99,2024-07-11
3626,18,4,2024-11-15
3627,18,17,2025-05-13
3628,18,29,2024-10-02
3629,18,32,2023-06-21
3630,18,33,2024-04-03
3631,18,53,2024-03-07
3632,18,75,2023-12-22
3633,18,93,2024-04-09
3634,18,100,2024-05-31
3635,19,28,2024-08-11
3636,19,45,2023-10-30
3637,19,50,2023-07-25
3638,19,93,2025-04-10
3639,19,95,2024-06-13
3640,20,14,2025-01-03
3641,20,56,2024-02-07
3642,20,77,2025-03-04
3643,20,92,2023-06-28
3644,20,93,2023-11-13
3645,21,9,2025-03-09
3646,21,31,2024-04-02
3647,21,50,2023-07-16
3648,21,94,2025-04-05
3649,21,96,2024-08-24
3650,21,97,2024-12-06
3651,22,2,2023-07-31
3652,22,4,2024-05-12
3653,22,47,2024-05-23
3654,22,69,2024-11-28
3655,22,78,2025-01-01
3656,22,89,2024-06-28
3657,22,97,2025-05-31
3658,22,98,2024-07-31
3659,23,16,2024-11-26
3660,23,23,2024-08-28
3661,23,27,2023-08-08
3662,23,29,2023-08-03
3663,23,51,2024-10-29
3664,23,52,2023-12-18
3665,23,64,2024-10-13
3666,23,89,2025-02-28
3667,24,9,2024-02-29
3668,24,13,2023-06-23
3669,24,17,2024-07-02
3670,24,18,2025-02-04
3671,24,36,2023-11-17
3672,24,41,2023-09-06
3673,24,58,2023-06-17
3674,24,88,2024-12-05
3675,24,98,2025-01-03
3676,25,2,2024-09-27
3677,25,16,2024-05-24
3678,25,21,2023-09-01
3679,25,24,2025-01-12
3680,25,44,2024-07-29
3681,25,47,2025-04-16
3682,25,82,2024-04-05
3683,25,83,2025-01-13
3684,25,86,2025-05-10
3685,25,97,2025-03-11
3686,26,17,2023-11-14
3687,26,25,2024-04-21
3688,26,26,2025-01-06
3689,26,38,2023-07-18
3690,26,57,2025-05-15
3691,26,67,2025-03-15
3692,26,74,2024-09-26
3693,26,92,2023-11-14
3694,27,10,2024-11-28
3695,27,32,2025-05-04
3696,27,33,2025-04-11
3697,27,39,2024-04-25
3698,27,59,2024-11-14
3699,27,88,2024-05-08
3700,27,93,2024-04-12
3701,28,13,2024-06-13
3702,28,18,2023-12-31
3703,28,20,2024-10-24
3704,28,21,2023-11-03
3705,28,25,2023-07-24
3706,28,80,2025-02-22
3707,28,100,2024-07-07
3708,29,2,2024-08-04
3709,29,26,2023-06-18
3710,29,27,2024-08-04
3711,29,35,2025-05-18
3712,29,47,2024-04-20
3713,29,59,2024-11-28
3714,29,66,2023-07-18
3715,29,76,2023-11-18
3716,30,2,2024-07-05
3717,30,27,2023-09-05
3718,30,31,2025-03-14
3719,30,36,2024-05-19
3720,30,92,2025-05-21
3721,30,97,2025-03-02
3722,31,13,2023-11-17
3723,31,16,2025-03-24
3724,31,21,2024-10-09
3725,31,39,2024-09-26
3726,31,41,2024-03-03
3727,32,2,2025-01-04
3728,32,11,2024-05-05
3729,32,13,2024-09-19
3730,32,14,2024-01-28
3731,32,26,2024-08-15
3732,32,31,2024-09-22
3733,32,45,2024-08-16
3734,32,59,2024-03-13
3735,32,72,2024-06-14
3736,32,73,2023-09-23
3737,32,80,2024-11-03
3738,33,3,2024-10-14
3739,33,11,2024-01-08
3740,33,27,2025-02-02
3741,33,40,2024-06-12
3742,33,41,2025-04-23
3743,33,50,2025-01-04
3744,33,55,2024-07-17
3745,33,64,2025-03-31
3746,34,8,2024-11-08
3747,34,18,2023-07-11
3748,34,30,2024-09-24
3749,34,31,2025-01-01
3750,34,39,2024-01-10
3751,34,46,2024-04-21
3752,34,84,2025-01-03
3753,34,94,2024-10-20
3754,34,95,2023-07-05
3755,35,29,2024-03-14
3756,35,42,2024-10-20
3757,35,49,2023-08-06
3758,35,72,2024-07-24
3759,35,78,2024-08-29
3760,35,79,2024-11-02
3761,35,91,2024-10-24
3762,36,14,2024-06-22
3763,36,20,2025-04-26
3764,36,23,2023-10-25
3765,36,29,2024-08-04
3766,36,36,2024-01-06
3767,36,37,2024-01-28
3768,36,54,2024-07-31
3769,36,60,2025-02-07
3770,36,63,2025-01-09
3771,37,8,2023-08-26
3772,37,16,2025-03-12
3773,37,18,2025-04-26
3774,37,23,2024-05-21
3775,37,26,2023-11-23
3776,37,31,2024-05-02
3777,37,96,2024-06-10
3778,38,23,2024-07-15
3779,38,38,2024-10-13
3780,38,60,2024-07-11
3781,38,97,2024-05-05
3782,39,1,2025-01-18
3783,39,7,2023-06-06
3784,39,14,2025-04-29
3785,39,18,2023-11-01
3786,39,23,2024-07-19
3787,39,27,2024-11-29
3788,39,48,2025-05-04
3789,39,70,2024-03-19
3790,39,74,2024-06-04
3791,39,75,2025-02-04
3792,39,90,2024-07-26
3793,39,96,2024-04-03
3794,40,16,2024-09-07
3795,40,77,2023-10-19
3796,40,80,2024-05-15
3797,40,94,2023-07-24
3798,41,6,2024-05-10
3799,41,16,2024-12-18
3800,41,21,2024-02-01
3801,41,33,2023-10-14
3802,41,42,2024-11-24
3803,41,66,2024-06-01
3804,41,92,2024-11-17
3805,41,100,2024-01-14
3806,42,27,2025-03-22
3807,42,34,2024-03-28
3808,42,35,2023-07-21
3809,42,40,2023-09-30
3810,42,59,2024-04-26
3811,42,68,2025-01-29
3812,42,87,2024-01-23
3813,43,8,2024-06-03
3814,43,24,2024-08-18
3815,43,61,2025-05-10
3816,43,66,2025-01-28
3817,43,77,2023-11-18
3818,43,87,2024-05-10
3819,43,94,2024-12-24
3820,44,6,2024-08-05
3821,44,8,2023-09-28
3822,44,39,2024-08-19
3823,44,43,2025-02-19
3824,44,49,2024-02-23
3825,44,51,2023-12-23
3826,44,67,2024-05-29
3827,44,81,2024-11-12
3828,44,86,2024-02-12
3829,44,100,2023-09-10
3830,45,14,2023-07-08
3831,45,27,2023-09-09
3832,45,50,2025-01-27
3833,45,51,2024-08-11
3834,45,59,2024-07-28
3835,45,61,2024-04-26
3836,45,68,2025-02-10
3837,45,72,2024-12-06
3838,46,11,2023-10-25
3839,46,24,2023-09-04
3840,46,47,2024-06-04
3841,46,48,2024-08-17
3842,46,55,2024-02-14
3843,46,81,2023-10-08
3844,46,91,2023-11-23
3845,47,12,2024-12-06
3846,47,18,2024-07-06
3847,47,33,2024-10-13
3848,47,35,2024-11-13
3849,47,40,2023-09-13
3850,47,65,2025-03-30
3851,47,93,2024-09-18
3852,47,100,2024-12-17
3853,48,13,2023-11-03
3854,48,31,2025-04-04
3855,48,37,2025-02-28
3856,48,42,2024-12-04
3857,48,43,2024-07-17
3858,48,51,2024-06-05
3859,48,64,2024-11-28
3860,48,82,2024-01-29
3861,48,85,2023-09-03
3862,48,96,2025-04-15
3863,49,10,2024-12-10
3864,49,13,2025-01-02
3865,49,17,2023-09-01
3866,49,33,2024-05-30
3867,49,34,2024-09-30
3868,49,45,2024-02-04
3869,49,46,2023-06-26
3870,49,47,2024-09-04
3871,49,73,2023-06-17
3872,49,82,2025-01-05
3873,49,85,2024-02-19
3874,49,94,2025-04-19
3875,50,42,2024-12-29
3876,50,47,2025-05-08
3877,50,71,2024-02-24
3878,50,73,2024-02-16
3879,50,92,2024-09-12
3880,50,93,2025-04-05
3881,50,95,2024-09-09
3882,50,100,2024-11-30
3883,51,19,2023-07-28
3884,51,43,2024-09-02
3885,51,48,2023-10-11
3886,51,60,2023-07-04
3887,51,68,2023-11-21
3888,51,75,2023-12-09
3889,51,77,2024-02-05
3890,51,87,2025-03-20
3891,51,91,2024-03-03
3892,51,93,2023-12-28
3893,52,23,2025-02-22
3894,52,58,2025-05-19
3895,52,60,2023-11-22
3896,52,84,2023-06-15
3897,52,88,2025-01-13
3898,52,93,2024-07-24
3899,53,25,2024-03-18
3900,53,32,2023-11-11
3901,53,67,2024-12-10
3902,53,81,2024-06-12
3903,53,83,2024-04-06
3904,53,90,2024-07-01
3905,54,5,2023-06-07
3906,54,20,2023-09-12
3907,54,45,2024-01-06
3908,54,70,2024-06-26
3909,54,78,2025-05-03
3910,54,82,2024-11-12
3911,55,1,2023-10-25
3912,55,10,2024-06-12
3913,55,11,2024-12-21
3914,55,20,2023-08-02
3915,55,49,2023-08-21
3916,55,76,2025-03-04
3917,55,77,2024-04-06
3918,55,85,2024-01-04
3919,55,86,2025-02-14
3920,55,95,2023-10-20
3921,56,1,2024-07-23
3922,56,17,2025-01-19
3923,56,44,2025-04-15
3924,56,49,2025-03-28
3925,56,55,2025-02-08
3926,56,72,2024-07-26
3927,56,92,2024-11-11
3928,56,98,2023-12-23
3929,57,3,2024-10-21
3930,57,5,2023-06-09
3931,57,19,2025-05-07
3932,57,24,2025-02-17
3933,57,26,2023-06-25
3934,57,29,2024-10-19
3935,57,32,2024-09-22
3936,57,47,2025-02-14
3937,57,65,2023-07-15
3938,57,79,2024-12-12
3939,57,91,2023-11-02
3940,57,100,2024-01-01
3941,58,26,2025-03-07
3942,58,30,2023-07-09
3943,58,32,2023-11-04
3944,58,33,2025-01-16
3945,58,64,2024-09-11
3946,58,82,2023-09-29
3947,58,89,2024-05-30
3948,58,94,2024-10-28
3949,58,98,2023-09-16
3950,59,13,2023-08-21
3951,59,16,2024-03-11
3952,59,31,2023-11-13
3953,59,39,2023-08-04
3954,59,45,2024-07-12
3955,59,46,2024-07-03
3956,59,64,2025-03-15
3957,59,94,2024-02-07
3958,59,96,2024-05-14
3959,60,10,2024-02-15
3960,60,13,2024-02-16
3961,60,21,2025-05-04
